"EMPSTAT","COUNTRY","FREQUENCY","TIME_FORMAT","obsTime","obsValue","EMPSTAT_label"
"DE","NZL","A","P1Y","2012",1723,"Dependent employment"
"DE","NZL","A","P1Y","2013",1747,"Dependent employment"
"DE","CRI","A","P1Y","2010",2289,"Dependent employment"
"DE","CRI","A","P1Y","2011",2314,"Dependent employment"
"DE","CRI","A","P1Y","2012",2276,"Dependent employment"
"DE","CRI","A","P1Y","2013",2199,"Dependent employment"
"DE","CRI","A","P1Y","2014",2189,"Dependent employment"
"DE","CRI","A","P1Y","2015",2216,"Dependent employment"
"DE","CRI","A","P1Y","2016",2244,"Dependent employment"
"DE","FRA","A","P1Y","1986",1520,"Dependent employment"
"DE","FRA","A","P1Y","1987",1535,"Dependent employment"
"DE","FRA","A","P1Y","1988",1546,"Dependent employment"
"DE","FRA","A","P1Y","1989",1534,"Dependent employment"
"DE","FRA","A","P1Y","1990",1536,"Dependent employment"
"DE","FRA","A","P1Y","1991",1523,"Dependent employment"
"DE","FRA","A","P1Y","1992",1530,"Dependent employment"
"DE","FRA","A","P1Y","1993",1519,"Dependent employment"
"DE","FRA","A","P1Y","1994",1510,"Dependent employment"
"DE","FRA","A","P1Y","1995",1489,"Dependent employment"
"DE","FRA","A","P1Y","1996",1491,"Dependent employment"
"DE","FRA","A","P1Y","1997",1482,"Dependent employment"
"DE","FRA","A","P1Y","1998",1471,"Dependent employment"
"DE","FRA","A","P1Y","1999",1465,"Dependent employment"
"DE","FRA","A","P1Y","2000",1428,"Dependent employment"
"DE","FRA","A","P1Y","2001",1423,"Dependent employment"
"DE","FRA","A","P1Y","2002",1389,"Dependent employment"
"DE","FRA","A","P1Y","2003",1388,"Dependent employment"
"DE","FRA","A","P1Y","2004",1415,"Dependent employment"
"DE","FRA","A","P1Y","2005",1411,"Dependent employment"
"DE","FRA","A","P1Y","2006",1390,"Dependent employment"
"DE","FRA","A","P1Y","2007",1407,"Dependent employment"
"DE","FRA","A","P1Y","2008",1416,"Dependent employment"
"DE","FRA","A","P1Y","2009",1399,"Dependent employment"
"DE","FRA","A","P1Y","2010",1404,"Dependent employment"
"DE","FRA","A","P1Y","2011",1407,"Dependent employment"
"DE","FRA","A","P1Y","2012",1403,"Dependent employment"
"DE","FRA","A","P1Y","2013",1389,"Dependent employment"
"DE","FRA","A","P1Y","2014",1387,"Dependent employment"
"DE","FRA","A","P1Y","2015",1399,"Dependent employment"
"TE","AUS","A","P1Y","1979",1834,"Total employment"
"TE","AUS","A","P1Y","1980",1836,"Total employment"
"TE","AUS","A","P1Y","1981",1820,"Total employment"
"TE","AUS","A","P1Y","1982",1802,"Total employment"
"TE","AUS","A","P1Y","1983",1791,"Total employment"
"TE","AUS","A","P1Y","1984",1802,"Total employment"
"TE","AUS","A","P1Y","1985",1792,"Total employment"
"TE","AUS","A","P1Y","1986",1799,"Total employment"
"TE","AUS","A","P1Y","1987",1797,"Total employment"
"TE","AUS","A","P1Y","1988",1803,"Total employment"
"TE","AUS","A","P1Y","1989",1805,"Total employment"
"TE","AUS","A","P1Y","1990",1780,"Total employment"
"TE","AUS","A","P1Y","1991",1775,"Total employment"
"TE","AUS","A","P1Y","1992",1774,"Total employment"
"TE","AUS","A","P1Y","1993",1787,"Total employment"
"TE","AUS","A","P1Y","1994",1798,"Total employment"
"TE","AUS","A","P1Y","1995",1794,"Total employment"
"TE","AUS","A","P1Y","1996",1783,"Total employment"
"TE","AUS","A","P1Y","1997",1784,"Total employment"
"TE","AUS","A","P1Y","1998",1768,"Total employment"
"TE","AUS","A","P1Y","1999",1779,"Total employment"
"TE","AUS","A","P1Y","2000",1779,"Total employment"
"TE","AUS","A","P1Y","2001",1737,"Total employment"
"TE","AUS","A","P1Y","2002",1732,"Total employment"
"TE","AUS","A","P1Y","2003",1736,"Total employment"
"TE","AUS","A","P1Y","2004",1734,"Total employment"
"TE","AUS","A","P1Y","2005",1729,"Total employment"
"TE","AUS","A","P1Y","2006",1721,"Total employment"
"TE","AUS","A","P1Y","2007",1712,"Total employment"
"TE","AUS","A","P1Y","2008",1717,"Total employment"
"TE","AUS","A","P1Y","2009",1690,"Total employment"
"TE","AUS","A","P1Y","2010",1692,"Total employment"
"TE","AUS","A","P1Y","2011",1698,"Total employment"
"TE","AUS","A","P1Y","2012",1689,"Total employment"
"TE","AUS","A","P1Y","2013",1685,"Total employment"
"TE","AUS","A","P1Y","2014",1681,"Total employment"
"TE","AUS","A","P1Y","2015",1682,"Total employment"
"TE","AUS","A","P1Y","2016",1669,"Total employment"
"TE","DNK","A","P1Y","2013",1426,"Total employment"
"TE","DNK","A","P1Y","2014",1414,"Total employment"
"TE","DNK","A","P1Y","2015",1412,"Total employment"
"TE","DNK","A","P1Y","2016",1410,"Total employment"
"TE","MEX","A","P1Y","2016",2255,"Total employment"
"TE","FTFR","A","P1Y","1984",1694,"Total employment"
"TE","FTFR","A","P1Y","1985",1671,"Total employment"
"TE","FTFR","A","P1Y","1986",1652,"Total employment"
"TE","FTFR","A","P1Y","1987",1629,"Total employment"
"TE","FTFR","A","P1Y","1988",1624,"Total employment"
"TE","FTFR","A","P1Y","1989",1601,"Total employment"
"TE","FTFR","A","P1Y","1990",1578,"Total employment"
"TE","FTFR","A","P1Y","1991",1549,"Total employment"
"TE","FTFR","A","P1Y","1992",1537,"Total employment"
"TE","FTFR","A","P1Y","1993",1515,"Total employment"
"TE","FTFR","A","P1Y","1994",1516,"Total employment"
"TE","FTFR","A","P1Y","1995",1503,"Total employment"
"TE","FTFR","A","P1Y","1996",1487,"Total employment"
"TE","FTFR","A","P1Y","1997",1482,"Total employment"
"TE","FTFR","A","P1Y","1998",1478,"Total employment"
"TE","HUN","A","P1Y","1995",1820,"Total employment"
"TE","AUT","A","P1Y","1995",1783,"Total employment"
"TE","AUT","A","P1Y","1996",1816,"Total employment"
"TE","AUT","A","P1Y","1997",1825,"Total employment"
"TE","AUT","A","P1Y","1998",1803,"Total employment"
"TE","AUT","A","P1Y","1999",1807,"Total employment"
"TE","AUT","A","P1Y","2000",1807,"Total employment"
"TE","AUT","A","P1Y","2001",1795,"Total employment"
"TE","AUT","A","P1Y","2002",1792,"Total employment"
"TE","AUT","A","P1Y","2003",1784,"Total employment"
"TE","AUT","A","P1Y","2004",1787,"Total employment"
"TE","AUT","A","P1Y","2005",1764,"Total employment"
"TE","AUT","A","P1Y","2006",1746,"Total employment"
"TE","AUT","A","P1Y","2007",1736,"Total employment"
"TE","AUT","A","P1Y","2008",1729,"Total employment"
"TE","AUT","A","P1Y","2009",1673,"Total employment"
"TE","AUT","A","P1Y","2010",1669,"Total employment"
"TE","AUT","A","P1Y","2011",1676,"Total employment"
"TE","AUT","A","P1Y","2012",1653,"Total employment"
"TE","AUT","A","P1Y","2013",1638,"Total employment"
"TE","AUT","A","P1Y","2014",1628,"Total employment"
"TE","AUT","A","P1Y","2015",1608,"Total employment"
"TE","AUT","A","P1Y","2016",1601,"Total employment"
"TE","FIN","A","P1Y","1966",2050,"Total employment"
"TE","FIN","A","P1Y","1967",2033,"Total employment"
"TE","FIN","A","P1Y","1968",2017,"Total employment"
"TE","FIN","A","P1Y","1969",1998,"Total employment"
"TE","FIN","A","P1Y","1970",1982,"Total employment"
"TE","FIN","A","P1Y","1971",1947,"Total employment"
"TE","FIN","A","P1Y","1972",1931,"Total employment"
"TE","FIN","A","P1Y","1973",1915,"Total employment"
"TE","FIN","A","P1Y","1974",1909,"Total employment"
"TE","FIN","A","P1Y","1975",1899,"Total employment"
"TE","FIN","A","P1Y","1976",1896,"Total employment"
"TE","FIN","A","P1Y","1977",1888,"Total employment"
"TE","FIN","A","P1Y","1978",1893,"Total employment"
"TE","FIN","A","P1Y","1979",1869,"Total employment"
"TE","FIN","A","P1Y","1980",1849,"Total employment"
"TE","FIN","A","P1Y","1981",1855,"Total employment"
"TE","FIN","A","P1Y","1982",1840,"Total employment"
"TE","FIN","A","P1Y","1983",1823,"Total employment"
"TE","FIN","A","P1Y","1984",1814,"Total employment"
"TE","FIN","A","P1Y","1985",1813,"Total employment"
"TE","FIN","A","P1Y","1986",1793,"Total employment"
"TE","FIN","A","P1Y","1987",1798,"Total employment"
"TE","BEL","A","P1Y","1970",1883,"Total employment"
"TE","BEL","A","P1Y","1971",1873,"Total employment"
"TE","BEL","A","P1Y","1972",1847,"Total employment"
"TE","BEL","A","P1Y","1973",1820,"Total employment"
"TE","BEL","A","P1Y","1974",1792,"Total employment"
"TE","BEL","A","P1Y","1975",1783,"Total employment"
"TE","BEL","A","P1Y","1976",1785,"Total employment"
"TE","BEL","A","P1Y","1977",1760,"Total employment"
"TE","BEL","A","P1Y","1978",1743,"Total employment"
"TE","BEL","A","P1Y","1979",1727,"Total employment"
"TE","BEL","A","P1Y","1980",1707,"Total employment"
"TE","BEL","A","P1Y","1981",1683,"Total employment"
"TE","BEL","A","P1Y","1982",1669,"Total employment"
"TE","BEL","A","P1Y","1983",1675,"Total employment"
"TE","BEL","A","P1Y","1984",1699,"Total employment"
"TE","BEL","A","P1Y","1985",1705,"Total employment"
"TE","BEL","A","P1Y","1986",1685,"Total employment"
"TE","BEL","A","P1Y","1987",1670,"Total employment"
"TE","BEL","A","P1Y","1988",1658,"Total employment"
"TE","BEL","A","P1Y","1989",1649,"Total employment"
"TE","BEL","A","P1Y","1990",1663,"Total employment"
"TE","BEL","A","P1Y","1991",1626,"Total employment"
"TE","BEL","A","P1Y","1992",1603,"Total employment"
"TE","BEL","A","P1Y","1993",1559,"Total employment"
"TE","BEL","A","P1Y","1994",1559,"Total employment"
"TE","BEL","A","P1Y","1995",1585,"Total employment"
"TE","BEL","A","P1Y","1996",1559,"Total employment"
"TE","BEL","A","P1Y","1997",1572,"Total employment"
"TE","BEL","A","P1Y","1998",1583,"Total employment"
"TE","BEL","A","P1Y","1999",1582,"Total employment"
"TE","BEL","A","P1Y","2000",1595,"Total employment"
"TE","BEL","A","P1Y","2001",1588,"Total employment"
"TE","BEL","A","P1Y","2002",1583,"Total employment"
"TE","BEL","A","P1Y","2003",1578,"Total employment"
"TE","BEL","A","P1Y","2004",1573,"Total employment"
"TE","BEL","A","P1Y","2005",1565,"Total employment"
"TE","BEL","A","P1Y","2006",1572,"Total employment"
"TE","BEL","A","P1Y","2007",1577,"Total employment"
"TE","BEL","A","P1Y","2008",1570,"Total employment"
"TE","BEL","A","P1Y","2009",1548,"Total employment"
"TE","BEL","A","P1Y","2010",1546,"Total employment"
"TE","BEL","A","P1Y","2011",1560,"Total employment"
"TE","BEL","A","P1Y","2012",1560,"Total employment"
"TE","BEL","A","P1Y","2013",1558,"Total employment"
"TE","BEL","A","P1Y","2014",1556,"Total employment"
"TE","BEL","A","P1Y","2015",1551,"Total employment"
"TE","SWE","A","P1Y","1982",1537,"Total employment"
"TE","SWE","A","P1Y","1983",1546,"Total employment"
"TE","SWE","A","P1Y","1984",1548,"Total employment"
"TE","SWE","A","P1Y","1985",1552,"Total employment"
"TE","SWE","A","P1Y","1986",1550,"Total employment"
"TE","SWE","A","P1Y","1987",1561,"Total employment"
"TE","SWE","A","P1Y","1988",1580,"Total employment"
"TE","SWE","A","P1Y","1989",1579,"Total employment"
"TE","SWE","A","P1Y","1990",1575,"Total employment"
"TE","SWE","A","P1Y","1991",1562,"Total employment"
"TE","SWE","A","P1Y","1992",1580,"Total employment"
"TE","SWE","A","P1Y","1993",1597,"Total employment"
"TE","SWE","A","P1Y","1994",1635,"Total employment"
"TE","SWE","A","P1Y","1995",1640,"Total employment"
"TE","SWE","A","P1Y","1996",1653,"Total employment"
"TE","NZL","A","P1Y","1986",1834,"Total employment"
"TE","IRL","A","P1Y","1998",1953,"Total employment"
"TE","IRL","A","P1Y","1999",1942,"Total employment"
"TE","IRL","A","P1Y","2000",1933,"Total employment"
"TE","IRL","A","P1Y","2001",1924,"Total employment"
"TE","IRL","A","P1Y","2002",1904,"Total employment"
"TE","IRL","A","P1Y","2003",1887,"Total employment"
"TE","IRL","A","P1Y","2004",1875,"Total employment"
"TE","IRL","A","P1Y","2005",1883,"Total employment"
"TE","IRL","A","P1Y","2006",1879,"Total employment"
"TE","IRL","A","P1Y","2007",1865,"Total employment"
"TE","IRL","A","P1Y","2008",1844,"Total employment"
"TE","IRL","A","P1Y","2009",1812,"Total employment"
"TE","IRL","A","P1Y","2010",1801,"Total employment"
"TE","IRL","A","P1Y","2011",1801,"Total employment"
"TE","IRL","A","P1Y","2012",1806,"Total employment"
"TE","IRL","A","P1Y","2013",1815,"Total employment"
"TE","IRL","A","P1Y","2014",1821,"Total employment"
"TE","IRL","A","P1Y","2015",1820,"Total employment"
"TE","IRL","A","P1Y","2016",1879,"Total employment"
"TE","ITA","A","P1Y","1995",1856,"Total employment"
"TE","ITA","A","P1Y","1996",1866,"Total employment"
"TE","ITA","A","P1Y","1997",1860,"Total employment"
"TE","ITA","A","P1Y","1998",1874,"Total employment"
"TE","ITA","A","P1Y","1999",1870,"Total employment"
"TE","ITA","A","P1Y","2000",1851,"Total employment"
"TE","ITA","A","P1Y","2001",1838,"Total employment"
"TE","ITA","A","P1Y","2002",1827,"Total employment"
"TE","ITA","A","P1Y","2003",1816,"Total employment"
"TE","ITA","A","P1Y","2004",1815,"Total employment"
"TE","ITA","A","P1Y","2005",1812,"Total employment"
"TE","ITA","A","P1Y","2006",1813,"Total employment"
"TE","ITA","A","P1Y","2007",1818,"Total employment"
"TE","ITA","A","P1Y","2008",1807,"Total employment"
"TE","ITA","A","P1Y","2009",1776,"Total employment"
"TE","FRA","A","P1Y","1950",2294,"Total employment"
"TE","FRA","A","P1Y","1951",2313,"Total employment"
"TE","FRA","A","P1Y","1952",2296,"Total employment"
"TE","FRA","A","P1Y","1953",2275,"Total employment"
"TE","FRA","A","P1Y","1954",2288,"Total employment"
"TE","CAN","A","P1Y","1961",2059,"Total employment"
"TE","CAN","A","P1Y","1962",2058,"Total employment"
"TE","CAN","A","P1Y","1963",2041,"Total employment"
"TE","CAN","A","P1Y","1964",2033,"Total employment"
"TE","CAN","A","P1Y","1965",2016,"Total employment"
"TE","CAN","A","P1Y","1966",2001,"Total employment"
"TE","CAN","A","P1Y","1967",1993,"Total employment"
"TE","CAN","A","P1Y","1968",1958,"Total employment"
"TE","CAN","A","P1Y","1969",1943,"Total employment"
"TE","CAN","A","P1Y","1970",1925,"Total employment"
"TE","CAN","A","P1Y","1971",1912,"Total employment"
"TE","CAN","A","P1Y","1972",1904,"Total employment"
"TE","CAN","A","P1Y","1973",1898,"Total employment"
"TE","CAN","A","P1Y","1974",1891,"Total employment"
"TE","CAN","A","P1Y","1975",1872,"Total employment"
"TE","CAN","A","P1Y","1976",1862,"Total employment"
"TE","CAN","A","P1Y","1977",1834,"Total employment"
"TE","CAN","A","P1Y","1978",1836,"Total employment"
"TE","CAN","A","P1Y","1979",1841,"Total employment"
"TE","CAN","A","P1Y","1980",1827,"Total employment"
"TE","CAN","A","P1Y","1981",1812,"Total employment"
"TE","CAN","A","P1Y","1982",1789,"Total employment"
"TE","CAN","A","P1Y","1983",1779,"Total employment"
"TE","CAN","A","P1Y","1984",1789,"Total employment"
"TE","CAN","A","P1Y","1985",1795,"Total employment"
"TE","CAN","A","P1Y","1986",1797,"Total employment"
"TE","CAN","A","P1Y","1987",1807,"Total employment"
"TE","CAN","A","P1Y","1988",1808,"Total employment"
"TE","CAN","A","P1Y","1989",1802,"Total employment"
"TE","CAN","A","P1Y","1990",1797,"Total employment"
"TE","CAN","A","P1Y","1991",1775,"Total employment"
"TE","CAN","A","P1Y","1992",1772,"Total employment"
"TE","CAN","A","P1Y","1993",1769,"Total employment"
"TE","CAN","A","P1Y","1994",1778,"Total employment"
"TE","CAN","A","P1Y","1995",1775,"Total employment"
"TE","CAN","A","P1Y","1996",1790,"Total employment"
"TE","CAN","A","P1Y","1997",1785,"Total employment"
"TE","CAN","A","P1Y","1998",1782,"Total employment"
"TE","CAN","A","P1Y","1999",1782,"Total employment"
"TE","CAN","A","P1Y","2000",1779,"Total employment"
"TE","CAN","A","P1Y","2001",1771,"Total employment"
"TE","CAN","A","P1Y","2002",1754,"Total employment"
"TE","CAN","A","P1Y","2003",1746,"Total employment"
"TE","CAN","A","P1Y","2004",1759,"Total employment"
"TE","CAN","A","P1Y","2005",1747,"Total employment"
"TE","CAN","A","P1Y","2006",1745,"Total employment"
"TE","CAN","A","P1Y","2007",1741,"Total employment"
"TE","CAN","A","P1Y","2008",1735,"Total employment"
"TE","CAN","A","P1Y","2009",1701,"Total employment"
"TE","CAN","A","P1Y","2010",1703,"Total employment"
"TE","CAN","A","P1Y","2011",1700,"Total employment"
"TE","CAN","A","P1Y","2012",1713,"Total employment"
"TE","CAN","A","P1Y","2013",1707,"Total employment"
"TE","CAN","A","P1Y","2014",1704,"Total employment"
"TE","CAN","A","P1Y","2015",1707,"Total employment"
"TE","CAN","A","P1Y","2016",1703,"Total employment"
"TE","FRA","A","P1Y","2011",1496,"Total employment"
"TE","FRA","A","P1Y","2012",1490,"Total employment"
"TE","FRA","A","P1Y","2013",1474,"Total employment"
"TE","FRA","A","P1Y","2014",1473,"Total employment"
"TE","FRA","A","P1Y","2015",1482,"Total employment"
"TE","FRA","A","P1Y","2016",1472,"Total employment"
"TE","JPN","A","P1Y","2008",1771,"Total employment"
"TE","JPN","A","P1Y","2009",1714,"Total employment"
"TE","JPN","A","P1Y","2010",1733,"Total employment"
"TE","JPN","A","P1Y","2011",1728,"Total employment"
"TE","JPN","A","P1Y","2012",1745,"Total employment"
"TE","JPN","A","P1Y","2013",1734,"Total employment"
"TE","JPN","A","P1Y","2014",1729,"Total employment"
"TE","JPN","A","P1Y","2015",1719,"Total employment"
"TE","JPN","A","P1Y","2016",1713,"Total employment"
"TE","POL","A","P1Y","2008",1969,"Total employment"
"TE","POL","A","P1Y","2009",1948,"Total employment"
"TE","POL","A","P1Y","2010",1940,"Total employment"
"TE","POL","A","P1Y","2011",1938,"Total employment"
"TE","POL","A","P1Y","2012",1929,"Total employment"
"TE","POL","A","P1Y","2013",1918,"Total employment"
"TE","POL","A","P1Y","2014",1923,"Total employment"
"TE","POL","A","P1Y","2015",1963,"Total employment"
"TE","POL","A","P1Y","2016",1928,"Total employment"
"TE","CZE","A","P1Y","1993",1857,"Total employment"
"TE","CZE","A","P1Y","1994",1839,"Total employment"
"TE","CZE","A","P1Y","1995",1858,"Total employment"
"TE","CZE","A","P1Y","1996",1852,"Total employment"
"TE","CZE","A","P1Y","1997",1858,"Total employment"
"TE","CZE","A","P1Y","1998",1877,"Total employment"
"TE","CZE","A","P1Y","1999",1893,"Total employment"
"TE","CZE","A","P1Y","2000",1896,"Total employment"
"TE","CZE","A","P1Y","2001",1818,"Total employment"
"TE","CZE","A","P1Y","2002",1816,"Total employment"
"TE","CZE","A","P1Y","2003",1806,"Total employment"
"TE","CZE","A","P1Y","2004",1817,"Total employment"
"TE","CZE","A","P1Y","2005",1817,"Total employment"
"TE","CZE","A","P1Y","2006",1799,"Total employment"
"TE","CZE","A","P1Y","2007",1784,"Total employment"
"TE","CZE","A","P1Y","2008",1790,"Total employment"
"TE","CZE","A","P1Y","2009",1779,"Total employment"
"TE","CZE","A","P1Y","2010",1800,"Total employment"
"TE","CZE","A","P1Y","2011",1806,"Total employment"
"TE","CZE","A","P1Y","2012",1776,"Total employment"
"TE","CZE","A","P1Y","2013",1763,"Total employment"
"TE","CZE","A","P1Y","2014",1777,"Total employment"
"TE","CZE","A","P1Y","2015",1756,"Total employment"
"TE","CZE","A","P1Y","2016",1770,"Total employment"
"TE","DEU","A","P1Y","2007",1424,"Total employment"
"TE","DEU","A","P1Y","2008",1418,"Total employment"
"TE","DEU","A","P1Y","2009",1373,"Total employment"
"TE","DEU","A","P1Y","2010",1390,"Total employment"
"TE","DEU","A","P1Y","2011",1393,"Total employment"
"TE","DEU","A","P1Y","2012",1375,"Total employment"
"TE","DEU","A","P1Y","2013",1362,"Total employment"
"TE","DEU","A","P1Y","2014",1368,"Total employment"
"TE","DEU","A","P1Y","2015",1368,"Total employment"
"TE","DEU","A","P1Y","2016",1363,"Total employment"
"TE","KOR","A","P1Y","2014",2075,"Total employment"
"TE","KOR","A","P1Y","2015",2082,"Total employment"
"TE","KOR","A","P1Y","2016",2069,"Total employment"
"TE","PRT","A","P1Y","1977",2082,"Total employment"
"TE","PRT","A","P1Y","1978",2067,"Total employment"
"TE","PRT","A","P1Y","1979",2053,"Total employment"
"TE","PRT","A","P1Y","1980",2035,"Total employment"
"TE","PRT","A","P1Y","1981",2018,"Total employment"
"TE","PRT","A","P1Y","1982",1998,"Total employment"
"TE","PRT","A","P1Y","1983",1980,"Total employment"
"TE","PRT","A","P1Y","1984",1963,"Total employment"
"TE","PRT","A","P1Y","1985",1948,"Total employment"
"TE","PRT","A","P1Y","1986",1936,"Total employment"
"TE","PRT","A","P1Y","1987",1952,"Total employment"
"TE","PRT","A","P1Y","1988",1951,"Total employment"
"TE","PRT","A","P1Y","1989",1972,"Total employment"
"TE","PRT","A","P1Y","1990",1959,"Total employment"
"TE","PRT","A","P1Y","1991",1887,"Total employment"
"TE","PRT","A","P1Y","1992",1825,"Total employment"
"TE","LUX","A","P1Y","1995",1593,"Total employment"
"TE","LUX","A","P1Y","1996",1600,"Total employment"
"TE","LUX","A","P1Y","1997",1598,"Total employment"
"TE","LUX","A","P1Y","1998",1593,"Total employment"
"TE","LUX","A","P1Y","1999",1592,"Total employment"
"TE","LUX","A","P1Y","2000",1602,"Total employment"
"TE","LUX","A","P1Y","2001",1586,"Total employment"
"TE","LUX","A","P1Y","2002",1581,"Total employment"
"TE","LUX","A","P1Y","2003",1579,"Total employment"
"TE","LUX","A","P1Y","2004",1578,"Total employment"
"TE","LUX","A","P1Y","2005",1550,"Total employment"
"TE","LUX","A","P1Y","2006",1552,"Total employment"
"TE","LUX","A","P1Y","2007",1566,"Total employment"
"TE","LUX","A","P1Y","2008",1567,"Total employment"
"TE","GRC","A","P1Y","1983",2186,"Total employment"
"TE","GRC","A","P1Y","1984",2113,"Total employment"
"TE","GRC","A","P1Y","1985",2131,"Total employment"
"TE","GRC","A","P1Y","1986",2119,"Total employment"
"TE","GRC","A","P1Y","1987",2076,"Total employment"
"TE","GRC","A","P1Y","1988",2064,"Total employment"
"TE","GRC","A","P1Y","1989",2107,"Total employment"
"TE","GRC","A","P1Y","1990",2084,"Total employment"
"TE","DNK","A","P1Y","1970",1845,"Total employment"
"TE","DNK","A","P1Y","1971",1810,"Total employment"
"TE","DNK","A","P1Y","1972",1752,"Total employment"
"TE","DNK","A","P1Y","1973",1710,"Total employment"
"TE","DNK","A","P1Y","1974",1691,"Total employment"
"TE","DNK","A","P1Y","1975",1617,"Total employment"
"TE","DNK","A","P1Y","1976",1624,"Total employment"
"TE","DNK","A","P1Y","1977",1599,"Total employment"
"TE","DNK","A","P1Y","1978",1575,"Total employment"
"TE","DNK","A","P1Y","1979",1564,"Total employment"
"TE","DNK","A","P1Y","1980",1578,"Total employment"
"TE","DNK","A","P1Y","1981",1546,"Total employment"
"TE","DNK","A","P1Y","1982",1553,"Total employment"
"TE","DNK","A","P1Y","1983",1546,"Total employment"
"TE","DNK","A","P1Y","1984",1541,"Total employment"
"TE","DNK","A","P1Y","1985",1528,"Total employment"
"TE","DNK","A","P1Y","1986",1531,"Total employment"
"TE","DNK","A","P1Y","1987",1493,"Total employment"
"TE","DNK","A","P1Y","1988",1471,"Total employment"
"TE","DNK","A","P1Y","1989",1455,"Total employment"
"TE","DNK","A","P1Y","1990",1441,"Total employment"
"TE","DNK","A","P1Y","1991",1437,"Total employment"
"TE","DNK","A","P1Y","1992",1453,"Total employment"
"TE","DNK","A","P1Y","1993",1449,"Total employment"
"TE","DNK","A","P1Y","1994",1407,"Total employment"
"TE","DNK","A","P1Y","1995",1419,"Total employment"
"TE","DNK","A","P1Y","1996",1412,"Total employment"
"TE","DNK","A","P1Y","1997",1428,"Total employment"
"TE","DNK","A","P1Y","1998",1441,"Total employment"
"TE","DNK","A","P1Y","1999",1456,"Total employment"
"TE","DNK","A","P1Y","2000",1466,"Total employment"
"TE","DNK","A","P1Y","2001",1469,"Total employment"
"TE","DNK","A","P1Y","2002",1463,"Total employment"
"TE","DNK","A","P1Y","2003",1458,"Total employment"
"TE","DNK","A","P1Y","2004",1458,"Total employment"
"TE","DNK","A","P1Y","2005",1451,"Total employment"
"TE","DNK","A","P1Y","2006",1456,"Total employment"
"TE","DNK","A","P1Y","2007",1433,"Total employment"
"TE","DNK","A","P1Y","2008",1430,"Total employment"
"TE","DNK","A","P1Y","2009",1417,"Total employment"
"TE","DNK","A","P1Y","2010",1422,"Total employment"
"TE","DNK","A","P1Y","2011",1437,"Total employment"
"TE","DNK","A","P1Y","2012",1423,"Total employment"
"TE","MEX","A","P1Y","2012",2239,"Total employment"
"TE","MEX","A","P1Y","2013",2244,"Total employment"
"TE","MEX","A","P1Y","2014",2242,"Total employment"
"TE","MEX","A","P1Y","2015",2248,"Total employment"
"TE","FTFR","A","P1Y","1983",1705,"Total employment"
"TE","SWE","A","P1Y","1997",1658,"Total employment"
"TE","NZL","A","P1Y","1987",1838,"Total employment"
"TE","NZL","A","P1Y","1988",1829,"Total employment"
"TE","NZL","A","P1Y","1989",1820,"Total employment"
"TE","NZL","A","P1Y","1990",1809,"Total employment"
"TE","NZL","A","P1Y","1991",1792,"Total employment"
"TE","NZL","A","P1Y","1992",1799,"Total employment"
"TE","NZL","A","P1Y","1993",1853,"Total employment"
"TE","NZL","A","P1Y","1994",1848,"Total employment"
"TE","NZL","A","P1Y","1995",1841,"Total employment"
"TE","NZL","A","P1Y","1996",1834,"Total employment"
"TE","NZL","A","P1Y","1997",1826,"Total employment"
"TE","NZL","A","P1Y","1998",1829,"Total employment"
"TE","RUS","A","P1Y","1992",1933,"Total employment"
"TE","RUS","A","P1Y","1993",1939,"Total employment"
"TE","FTFR","A","P1Y","1999",1470,"Total employment"
"TE","HUN","A","P1Y","1996",1814,"Total employment"
"TE","HUN","A","P1Y","1997",1836,"Total employment"
"TE","HUN","A","P1Y","1998",1836,"Total employment"
"TE","HUN","A","P1Y","1999",1851,"Total employment"
"TE","HUN","A","P1Y","2000",1845,"Total employment"
"TE","HUN","A","P1Y","2001",1809,"Total employment"
"TE","HUN","A","P1Y","2002",1820,"Total employment"
"TE","HUN","A","P1Y","2003",1795,"Total employment"
"TE","HUN","A","P1Y","2004",1802,"Total employment"
"TE","HUN","A","P1Y","2005",1803,"Total employment"
"TE","HUN","A","P1Y","2006",1800,"Total employment"
"TE","HUN","A","P1Y","2007",1795,"Total employment"
"TE","HUN","A","P1Y","2008",1798,"Total employment"
"TE","HUN","A","P1Y","2009",1781,"Total employment"
"TE","HUN","A","P1Y","2010",1777,"Total employment"
"TE","HUN","A","P1Y","2011",1770,"Total employment"
"TE","FIN","A","P1Y","1960",2061,"Total employment"
"TE","FIN","A","P1Y","1961",2060,"Total employment"
"TE","FIN","A","P1Y","1962",2053,"Total employment"
"TE","FIN","A","P1Y","1963",2049,"Total employment"
"TE","FIN","A","P1Y","1964",2075,"Total employment"
"TE","FIN","A","P1Y","1965",2075,"Total employment"
"TE","ESP","A","P1Y","1981",1902,"Total employment"
"TE","ESP","A","P1Y","1982",1880,"Total employment"
"TE","ESP","A","P1Y","1983",1848,"Total employment"
"TE","ESP","A","P1Y","1984",1803,"Total employment"
"TE","ESP","A","P1Y","1985",1793,"Total employment"
"TE","ESP","A","P1Y","1986",1785,"Total employment"
"TE","ESP","A","P1Y","1987",1777,"Total employment"
"TE","ESP","A","P1Y","1988",1773,"Total employment"
"TE","ESP","A","P1Y","1989",1761,"Total employment"
"TE","NLD","A","P1Y","1970",1806,"Total employment"
